Date,L Income,L 2030,L 2035,L 2040,L 2045,L 2050,L 2055,L 2060,L 2065,L 2070,L 2075,G Fund,F Fund,C Fund,S Fund,I Fund
2016-09-29,18.2518,26.2674,,27.9738,,15.8711,,,,,,15.1116,18.0164,29.4972,38.4551,24.6906
2016-09-28,18.2860,26.4295,,28.1758,,16.0020,,,,,,15.1110,18.0037,29.7735,38.9125,24.9259
2016-09-27,18.2599,26.3108,,28.0281,,15.9065,,,,,,15.1103,18.0101,29.6102,38.5993,24.6917
2016-09-26,18.2439,26.2464,,27.9494,,15.8569,,,,,,15.1096,17.9819,29.4191,38.4880,24.7137
2016-09-23,18.2716,26.3845,,28.1218,,15.9686,,,,,,15.1076,17.9617,29.6716,38.7766,24.9332
2016-09-22,18.2920,26.4834,,28.2451,,16.0485,,,,,,15.1070,17.9444,29.8426,39.0025,25.0960
2016-09-21,18.2502,26.3023,,28.0203,,15.9041,,,,,,15.1063,17.9015,29.6496,38.5300,24.6755
2016-09-20,18.2086,26.1165,,27.7900,,15.7560,,,,,,15.1057,17.8925,29.3288,38.0439,24.4160
2016-09-19,18.2018,26.0929,,27.7619,,15.7388,,,,,,15.1050,17.8718,29.3199,38.1609,24.2856
2016-09-16,18.1916,26.0532,,27.7123,,15.7066,,,,,,15.1030,17.8653,29.3201,37.9424,24.1721
2016-09-15,18.2078,26.1286,,27.8057,,15.7667,,,,,,15.1023,17.8661,29.4306,38.0534,24.3389
2016-09-14,18.1786,25.9973,,27.6429,,15.6617,,,,,,15.1017,17.8710,29.1310,37.6298,24.2894
2016-09-13,18.1802,26.0144,,27.6650,,15.6769,,,,,,15.1010,17.8345,29.1469,37.6642,24.3554
2016-09-12,18.2397,26.2780,,27.9917,,15.8865,,,,,,15.1003,17.8871,29.5764,38.3509,24.7510
2016-09-09,18.1942,26.0768,,27.7426,,15.7263,,,,,,15.0983,17.8853,29.1464,37.8641,24.5743
2016-09-08,18.2873,26.4985,,28.2671,,16.0641,,,,,,15.0977,17.9397,29.8789,38.9910,25.1595
2016-09-07,18.2982,26.5369,,28.3139,,16.0929,,,,,,15.0970,18.0125,29.9445,39.1070,25.1830
2016-09-06,18.2912,26.5062,,28.2751,,16.0674,,,,,,15.0963,18.0083,29.9415,38.9038,25.1074
2016-09-02,18.2660,26.4112,,28.1591,,15.9944,,,,,,15.0936,17.9557,29.8518,38.8500,24.8224
2016-09-01,18.2433,26.3039,,28.0248,,15.9068,,,,,,15.0930,17.9783,29.7252,38.4940,24.5971
2016-08-31,18.2366,26.2747,,27.9884,,15.8832,,,,,,15.0924,17.9811,29.7263,38.4527,24.4665
2016-08-30,18.2442,26.3124,,28.0355,,15.9138,,,,,,15.0918,17.9795,29.7916,38.5745,24.5153
2016-08-29,18.2472,26.3262,,28.0523,,15.9243,,,,,,15.0912,17.9873,29.8450,38.5647,24.5047
2016-08-26,18.2278,26.2564,,27.9673,,15.8710,,,,,,15.0893,17.9228,29.6859,38.3379,24.5085
2016-08-25,18.2431,26.3195,,28.0451,,15.9204,,,,,,15.0887,17.9705,29.7322,38.4319,24.7003
2016-08-24,18.2496,26.3474,,28.0790,,15.9415,,,,,,15.0881,17.9870,29.7723,38.3518,24.7991
2016-08-23,18.2656,26.4235,,28.1742,,16.0033,,,,,,15.0875,17.9892,29.9274,38.6736,24.8338
2016-08-22,18.2520,26.3621,,28.0975,,15.9535,,,,,,15.0869,17.9885,29.8680,38.4543,24.6966
2016-08-19,18.2464,26.3500,,28.0832,,15.9450,,,,,,15.0850,17.9501,29.8841,38.3740,24.6606
2016-08-18,18.2562,26.3898,,28.1319,,15.9756,,,,,,15.0844,17.9857,29.9230,38.3938,24.7781
2016-08-17,18.2418,26.3303,,28.0580,,15.9281,,,,,,15.0838,17.9587,29.8566,38.1560,24.6778
2016-08-16,18.2385,26.3222,,28.0492,,15.9235,,,,,,15.0832,17.9388,29.7937,38.2419,24.7132
2016-08-15,18.2583,26.4130,,28.1627,,15.9967,,,,,,15.0826,17.9548,29.9523,38.5741,24.8060
2016-08-12,18.2480,26.3656,,28.1028,,15.9571,,,,,,15.0807,17.9821,29.8653,38.2537,24.8043
2016-08-11,18.2444,26.3608,,28.0976,,15.9549,,,,,,15.0801,17.9334,29.8876,38.2640,24.7651
2016-08-10,18.2288,26.2804,,27.9971,,15.8890,,,,,,15.0795,17.9926,29.7429,38.1119,24.6152
2016-08-09,18.2308,26.2988,,28.0213,,15.9057,,,,,,15.0789,17.9575,29.8173,38.3075,24.5462
2016-08-08,18.2131,26.2279,,27.9340,,15.8503,,,,,,15.0783,17.9165,29.8044,38.2548,24.2580
2016-08-05,18.2062,26.2048,,27.9059,,15.8326,,,,,,15.0764,17.9070,29.8287,38.2609,24.1169
2016-08-04,18.1858,26.1020,,27.7775,,15.7487,,,,,,15.0758,17.9680,29.5737,37.9101,24.0883
2016-08-03,18.1745,26.0611,,27.7277,,15.7176,,,,,,15.0752,17.9243,29.5598,37.8893,23.9358
2016-08-02,18.1746,26.0624,,27.7286,,15.7177,,,,,,15.0746,17.9262,29.4587,37.6034,24.1872
2016-08-01,18.1967,26.1598,,27.8501,,15.7960,,,,,,15.0740,17.9640,29.6464,38.0724,24.2129
2016-07-29,18.2126,26.2275,,27.9339,,15.8492,,,,,,15.0734,18.0017,29.6841,38.1467,24.4466
2016-07-28,18.1827,26.1066,,27.7849,,15.7544,,,,,,15.0715,17.9534,29.6354,38.0222,23.9991
2016-07-27,18.1787,26.0909,,27.7656,,15.7420,,,,,,15.0709,17.9514,29.5853,37.9377,24.0270
2016-07-26,18.1756,26.0869,,27.7616,,15.7405,,,,,,15.0703,17.9100,29.6196,38.0036,23.9539
2016-07-25,18.1691,26.0584,,27.7254,,15.7167,,,,,,15.0697,17.9085,29.6091,37.7969,23.9020
2016-07-22,18.1742,26.0869,,27.7612,,15.7398,,,,,,15.0679,17.9141,29.6983,37.8974,23.8782
2016-07-21,18.1658,26.0500,,27.7151,,15.7099,,,,,,15.0673,17.9159,29.5636,37.6491,23.9798
2016-07-20,18.1715,26.0802,,27.7530,,15.7346,,,,,,15.0667,17.9051,29.6703,37.7917,23.9280
2016-07-19,18.1527,25.9924,,27.6434,,15.6634,,,,,,15.0660,17.9224,29.5404,37.5152,23.7810
2016-07-18,18.1619,26.0414,,27.7052,,15.7040,,,,,,15.0654,17.8998,29.5820,37.6637,23.9177
2016-07-15,18.1520,26.0047,,27.6605,,15.6757,,,,,,15.0636,17.8918,29.5104,37.5852,23.8799
2016-07-14,18.1585,26.0267,,27.6866,,15.6913,,,,,,15.0630,17.9393,29.5379,37.5442,23.9413
2016-07-13,18.1433,25.9518,,27.5939,,15.6311,,,,,,15.0624,17.9862,29.3827,37.4698,23.8165
2016-07-12,18.1423,25.9578,,27.6028,,15.6381,,,,,,15.0618,17.9448,29.3761,37.5739,23.8382
2016-07-11,18.1055,25.7836,,27.3859,,15.4975,,,,,,15.0612,17.9940,29.1715,37.1728,23.4222
2016-07-08,18.0837,25.6846,,27.2628,,15.4175,,,,,,15.0593,18.0309,29.0721,36.8973,23.1796
2016-07-07,18.0280,25.4402,,26.9606,,15.2239,,,,,,15.0587,18.0084,28.6355,36.1794,22.9044
2016-07-06,18.0262,25.4356,,26.9546,,15.2200,,,,,,15.0581,17.9958,28.6577,36.0818,22.8891
2016-07-05,18.0167,25.3914,,26.8999,,15.1845,,,,,,15.0575,18.0137,28.4949,35.8587,22.9871
2016-07-01,18.0508,25.5718,,27.1260,,15.3324,,,,,,15.0550,17.9247,28.6895,36.3403,23.4437
2016-06-30,18.0331,25.5015,,27.0400,,15.2780,,,,,,15.0543,17.8874,28.6282,36.1915,23.2664
2016-06-29,17.9866,25.2957,,26.7869,,15.1160,,,,,,15.0535,17.8894,28.2455,35.6309,23.0500
2016-06-28,17.9208,25.0070,,26.4324,,14.8896,,,,,,15.0527,17.8891,27.7685,34.9063,22.6477
2016-06-27,17.8435,24.6656,,26.0128,,14.6214,,,,,,15.0520,17.8833,27.2773,34.2272,21.9926
2016-06-24,17.9151,25.0229,,26.4590,,14.9120,,,,,,15.0497,17.7875,27.7791,35.3053,22.6615
2016-06-23,18.0898,25.8375,,27.4668,,15.5616,,,,,,15.0489,17.6869,28.8155,36.7835,24.6000
2016-06-22,18.0289,25.5564,,27.1187,,15.3369,,,,,,15.0481,17.7206,28.4350,36.1225,24.0214
2016-06-21,18.0311,25.5713,,27.1377,,15.3496,,,,,,15.0474,17.7112,28.4817,36.2480,23.9852
2016-06-20,18.0223,25.5319,,27.0899,,15.3192,,,,,,15.0466,17.7281,28.4020,36.2896,23.8973
2016-06-17,17.9649,25.2764,,26.7746,,15.1164,,,,,,15.0443,17.7503,28.2374,35.9012,23.0561
2016-06-16,17.9679,25.2845,,26.7836,,15.1211,,,,,,15.0435,17.7898,28.3303,35.9425,22.9307
2016-06-15,17.9618,25.2654,,26.7616,,15.1081,,,,,,15.0428,17.7659,28.2371,35.9909,22.9713
2016-06-14,17.9531,25.2318,,26.7199,,15.0815,,,,,,15.0420,17.7468,28.2868,35.9079,22.7745
2016-06-13,17.9744,25.3295,,26.8408,,15.1592,,,,,,15.0412,17.7538,28.3357,36.0267,23.1309
2016-06-10,18.0086,25.4967,,27.0486,,15.2935,,,,,,15.0389,17.7392,28.5592,36.3681,23.5061
2016-06-09,18.0636,25.7576,,27.3730,,15.5036,,,,,,15.0381,17.7130,28.8230,36.9546,24.2020
2016-06-08,18.0809,25.8455,,27.4831,,15.5754,,,,,,15.0374,17.6864,28.8713,37.1535,24.5064
2016-06-07,18.0669,25.7871,,27.4111,,15.5294,,,,,,15.0366,17.6700,28.7701,36.9661,24.4467
2016-06-06,18.0514,25.7194,,27.3275,,15.4756,,,,,,15.0359,17.6685,28.7324,36.8499,24.2146
2016-06-03,18.0309,25.6324,,27.2199,,15.4062,,,,,,15.0335,17.6722,28.5917,36.5170,24.1212
2016-06-02,18.0217,25.6119,,27.1968,,15.3937,,,,,,15.0328,17.5838,28.6748,36.7162,23.8634
2016-06-01,18.0135,25.5821,,27.1598,,15.3703,,,,,,15.0320,17.5538,28.5907,36.4482,23.9520
2016-05-31,18.0135,25.5801,,27.1564,,15.3673,,,,,,15.0313,17.5703,28.5534,36.2385,24.0673
2016-05-27,18.0108,25.5804,,27.1572,,15.3681,,,,,,15.0284,17.5527,28.5802,36.1346,24.0785
2016-05-26,17.9986,25.5250,,27.0883,,15.3233,,,,,,15.0277,17.5617,28.4534,35.8625,24.0931
2016-05-25,17.9904,25.5002,,27.0591,,15.3059,,,,,,15.0270,17.5140,28.4550,35.9241,23.9684
2016-05-24,17.9657,25.3889,,26.9220,,15.2179,,,,,,15.0263,17.5301,28.2565,35.6930,23.8052
2016-05-23,17.9146,25.1610,,26.6410,,15.0376,,,,,,15.0256,17.5304,27.8742,35.0887,23.4904
2016-05-20,17.9209,25.1950,,26.6832,,15.0646,,,,,,15.0235,17.5368,27.9314,35.1407,23.5531
2016-05-19,17.8907,25.0612,,26.5173,,14.9577,,,,,,15.0228,17.5294,27.7601,34.6492,23.3391
2016-05-18,17.9071,25.1450,,26.6218,,15.0258,,,,,,15.0221,17.4930,27.8627,34.8636,23.5320
2016-05-17,17.9115,25.1473,,26.6229,,15.0242,,,,,,15.0214,17.5933,27.8531,34.8209,23.5352
2016-05-16,17.9371,25.2640,,26.7669,,15.1167,,,,,,15.0207,17.5992,28.1090,35.2164,23.5736
2016-05-13,17.9078,25.1320,,26.6042,,15.0116,,,,,,15.0185,17.6375,27.8336,34.8260,23.4771
2016-05-12,17.9342,25.2580,,26.7595,,15.1116,,,,,,15.0178,17.6098,28.0690,35.0494,23.6674
2016-05-11,17.9419,25.2929,,26.8033,,15.1399,,,,,,15.0171,17.6272,28.0710,35.1956,23.7794
2016-05-10,17.9635,25.3967,,26.9319,,15.2230,,,,,,15.0164,17.6067,28.3270,35.5744,23.7721
2016-05-09,17.9208,25.2086,,26.7009,,15.0753,,,,,,15.0157,17.6027,27.9774,35.1839,23.5284
2016-05-06,17.9160,25.1971,,26.6874,,15.0671,,,,,,15.0136,17.5871,27.9561,35.1235,23.5376
2016-05-05,17.9088,25.1628,,26.6447,,15.0392,,,,,,15.0129,17.6089,27.8637,34.9583,23.5629
2016-05-04,17.9114,25.1840,,26.6722,,15.0581,,,,,,15.0122,17.5780,27.8639,35.0890,23.6350
2016-05-03,17.9382,25.3091,,26.8271,,15.1577,,,,,,15.0115,17.5717,28.0242,35.3241,23.9282
2016-05-02,17.9711,25.4723,,27.0305,,15.2903,,,,,,15.0108,17.5192,28.2685,35.8864,24.1804
2016-04-29,17.9445,25.3492,,26.8784,,15.1919,,,,,,15.0093,17.5566,28.0492,35.5944,24.0022
2016-04-28,17.9606,25.4324,,26.9821,,15.2594,,,,,,15.0079,17.5327,28.1919,35.8102,24.1319
2016-04-27,17.9902,25.5737,,27.1574,,15.3727,,,,,,15.0072,17.5121,28.4526,36.2042,24.3010
2016-04-26,17.9832,25.5547,,27.1348,,15.3593,,,,,,15.0065,17.4589,28.4037,36.0868,24.3475
2016-04-25,17.9739,25.5095,,27.0776,,15.3215,,,,,,15.0058,17.4763,28.3506,35.7753,24.3100
2016-04-22,17.9811,25.5491,,27.1277,,15.3541,,,,,,15.0036,17.4855,28.4019,35.9801,24.3566
2016-04-21,17.9849,25.5655,,27.1464,,15.3651,,,,,,15.0029,17.4925,28.4003,35.6896,24.5430
2016-04-20,17.9965,25.6194,,27.2131,,15.4079,,,,,,15.0022,17.4987,28.5480,35.8760,24.5154
2016-04-19,17.9947,25.6038,,27.1932,,15.3940,,,,,,15.0015,17.5468,28.5246,35.8281,24.4740
2016-04-18,17.9706,25.4977,,27.0626,,15.3104,,,,,,15.0008,17.5451,28.4368,35.7377,24.1196
2016-04-15,17.9500,25.4103,,26.9554,,15.2418,,,,,,14.9987,17.5576,28.2516,35.5478,24.0410
2016-04-14,17.9489,25.4124,,26.9581,,15.2439,,,,,,14.9980,17.5294,28.2794,35.4696,24.0492
2016-04-13,17.9383,25.3662,,26.9017,,15.2079,,,,,,14.9973,17.5367,28.2717,35.5393,23.8101
2016-04-12,17.8924,25.1655,,26.6538,,15.0488,,,,,,14.9966,17.5134,27.9865,34.8771,23.5129
2016-04-11,17.8548,24.9928,,26.4409,,14.9119,,,,,,14.9959,17.5499,27.7176,34.5503,23.1858
2016-04-08,17.8610,25.0267,,26.4831,,14.9390,,,,,,14.9937,17.5552,27.7938,34.6534,23.2018
2016-04-07,17.8327,24.8991,,26.3256,,14.8377,,,,,,14.9930,17.5696,27.7164,34.4933,22.7568
2016-04-06,17.8728,25.0908,,26.5626,,14.9906,,,,,,14.9923,17.5169,28.0514,34.9450,23.0396
2016-04-05,17.8329,24.9101,,26.3397,,14.8473,,,,,,14.9916,17.5372,27.7497,34.5158,22.7632
2016-04-04,17.8756,25.1123,,26.5896,,15.0084,,,,,,14.9909,17.4956,28.0339,34.8682,23.2083
2016-04-01,17.8813,25.1494,,26.6369,,15.0398,,,,,,14.9888,17.4806,28.1180,35.1239,23.1823
2016-03-31,17.8833,25.1606,,26.6511,,15.0491,,,,,,14.9881,17.4856,27.9408,34.9880,23.5561
2016-03-30,17.8878,25.1901,,26.6872,,15.0726,,,,,,14.9874,17.4438,27.9977,34.8558,23.6766
2016-03-29,17.8692,25.1082,,26.5873,,15.0089,,,,,,14.9867,17.4503,27.8737,34.7898,23.4925
2016-03-28,17.8240,24.9160,,26.3506,,14.8576,,,,,,14.9859,17.3963,27.6242,34.0965,23.2119
2016-03-24,17.8109,24.8706,,26.2960,,14.8235,,,,,,14.9831,17.3762,27.6090,34.0656,23.0404
2016-03-23,17.8258,24.9352,,26.3746,,14.8730,,,,,,14.9824,17.3997,27.6193,33.9884,23.3596
2016-03-22,17.8508,25.0643,,26.5362,,14.9790,,,,,,14.9816,17.3437,27.7967,34.5659,23.5340
2016-03-21,17.8501,25.0631,,26.5346,,14.9778,,,,,,14.9809,17.3448,27.8166,34.5418,23.5072
2016-03-18,17.8531,25.0768,,26.5515,,14.9882,,,,,,14.9788,17.3819,27.7886,34.5472,23.6071
2016-03-17,17.8399,25.0256,,26.4890,,14.9487,,,,,,14.9781,17.3504,27.6669,34.3014,23.6475
2016-03-16,17.8084,24.8938,,26.3273,,14.8458,,,,,,14.9774,17.3096,27.4854,33.8933,23.4500
2016-03-15,17.7819,24.7826,,26.1910,,14.7590,,,,,,14.9767,17.2782,27.3305,33.5860,23.2700
2016-03-14,17.8005,24.8712,,26.3017,,14.8310,,,,,,14.9760,17.2769,27.3800,33.9933,23.4820
2016-03-11,17.7955,24.8627,,26.2928,,14.8264,,,,,,14.9738,17.2481,27.4127,34.0967,23.3699
2016-03-10,17.7303,24.5701,,25.9335,,14.5961,,,,,,14.9731,17.2647,26.9632,33.3623,22.9039
2016-03-09,17.7345,24.5900,,25.9589,,14.6128,,,,,,14.9724,17.2774,26.9574,33.5542,22.9376
2016-03-08,17.7186,24.5141,,25.8655,,14.5523,,,,,,14.9717,17.3157,26.8174,33.3871,22.8321
2016-03-07,17.7571,24.7023,,26.0992,,14.7042,,,,,,14.9710,17.2608,27.1166,34.1277,23.0425
2016-03-04,17.7537,24.6922,,26.0861,,14.6953,,,,,,14.9688,17.2630,27.0905,33.8737,23.1280
2016-03-03,17.7343,24.6018,,25.9748,,14.6235,,,,,,14.9681,17.2935,27.0009,33.6958,22.8848
2016-03-02,17.7079,24.4909,,25.8386,,14.5365,,,,,,14.9674,17.2659,26.9040,33.3470,22.6372
2016-03-01,17.6890,24.4095,,25.7385,,14.4723,,,,,,14.9667,17.2611,26.7895,33.0137,22.5466
2016-02-29,17.6135,24.0683,,25.3217,,14.2059,,,,,,14.9659,17.3246,26.1642,32.3234,22.1002
2016-02-26,17.6274,24.1408,,25.4104,,14.2627,,,,,,14.9636,17.2994,26.3757,32.4338,22.0988
2016-02-25,17.6329,24.1553,,25.4259,,14.2706,,,,,,14.9629,17.3519,26.4224,32.2277,22.1536
2016-02-24,17.5867,23.9631,,25.1926,,14.1233,,,,,,14.9621,17.3122,26.1198,31.8719,21.8461
2016-02-23,17.5799,23.9350,,25.1579,,14.1010,,,,,,14.9614,17.3125,26.0026,31.6396,21.9771
2016-02-22,17.6225,24.1268,,25.3917,,14.2498,,,,,,14.9607,17.2929,26.3282,31.9506,22.2883
2016-02-19,17.5744,23.9233,,25.1442,,14.0926,,,,,,14.9583,17.2960,25.9538,31.5006,22.0600
2016-02-18,17.5799,23.9506,,25.1774,,14.1137,,,,,,14.9576,17.2900,25.9509,31.4281,22.2260
2016-02-17,17.5856,23.9886,,25.2247,,14.1450,,,,,,14.9569,17.2343,26.0707,31.5643,22.1939
2016-02-16,17.5243,23.7211,,24.8989,,13.9378,,,,,,14.9561,17.2606,25.6448,30.9643,21.7959
2016-02-12,17.4557,23.4336,,24.5497,,13.7162,,,,,,14.9530,17.2698,25.2199,30.2349,21.3697
2016-02-11,17.3967,23.1675,,24.2255,,13.5093,,,,,,14.9523,17.3481,24.7348,29.6392,21.0530
2016-02-10,17.4416,23.3672,,24.4685,,13.6638,,,,,,14.9515,17.3274,25.0378,30.0193,21.4002
2016-02-09,17.4404,23.3675,,24.4690,,13.6643,,,,,,14.9508,17.3064,25.0341,29.9402,21.4463
2016-02-08,17.4538,23.4282,,24.5438,,13.7123,,,,,,14.9500,17.3142,25.0457,30.1145,21.6558
2016-02-05,17.5097,23.6973,,24.8754,,13.9260,,,,,,14.9477,17.2410,25.4024,30.8387,22.1670
2016-02-04,17.5712,23.9734,,25.2143,,14.1430,,,,,,14.9470,17.2333,25.8789,31.7752,22.4166
2016-02-03,17.5589,23.9234,,25.1528,,14.1037,,,,,,14.9463,17.2204,25.8348,31.5609,22.3293
2016-02-02,17.5422,23.8496,,25.0629,,14.0463,,,,,,14.9455,17.2361,25.6976,31.4258,22.2309
2016-02-01,17.6070,24.1539,,25.4367,,14.2868,,,,,,14.9448,17.1594,26.1850,32.1792,22.7017
2016-01-29,17.6116,24.1674,,25.4524,,14.2957,,,,,,14.9439,17.2071,26.1963,32.1616,22.7409
2016-01-28,17.5199,23.7863,,24.9889,,14.0020,,,,,,14.9411,17.1509,25.5626,31.2149,22.2699
2016-01-27,17.5157,23.7755,,24.9775,,13.9960,,,,,,14.9402,17.1379,25.4201,31.2914,22.4208
2016-01-26,17.5412,23.8894,,25.1169,,14.0848,,,,,,14.9392,17.1418,25.6976,31.7201,22.3768
2016-01-25,17.4849,23.6484,,24.8226,,13.8975,,,,,,14.9383,17.1216,25.3390,31.0796,22.0172
2016-01-22,17.5310,23.8614,,25.0835,,14.0643,,,,,,14.9355,17.1069,25.7413,31.7509,22.1752
2016-01-21,17.4542,23.5298,,24.6798,,13.8077,,,,,,14.9346,17.1159,25.2294,30.9826,21.6702
2016-01-20,17.4349,23.4451,,24.5774,,13.7427,,,,,,14.9337,17.1417,25.0985,30.9839,21.4586
2016-01-19,17.4892,23.6834,,24.8662,,13.9255,,,,,,14.9328,17.1330,25.3910,31.0528,22.1261
2016-01-15,17.4795,23.6578,,24.8380,,13.9093,,,,,,14.9291,17.1256,25.3777,31.4042,21.9039
2016-01-14,17.5607,24.0234,,25.2841,,14.1937,,,,,,14.9282,17.0809,25.9365,31.9870,22.6033
2016-01-13,17.5173,23.8293,,25.0474,,14.0426,,,,,,14.9272,17.1164,25.5099,31.5979,22.4580
2016-01-12,17.5913,24.1615,,25.4544,,14.3028,,,,,,14.9263,17.1068,26.1594,32.6053,22.6922
2016-01-11,17.5673,24.0716,,25.3467,,14.2362,,,,,,14.9254,17.0491,25.9571,32.5205,22.6278
2016-01-08,17.5638,24.0638,,25.3388,,14.2317,,,,,,14.9226,17.0663,25.9348,32.7101,22.5568
2016-01-07,17.6067,24.2631,,25.5842,,14.3895,,,,,,14.9217,17.0484,26.2188,33.1770,22.9324
2016-01-06,17.6823,24.6099,,26.0109,,14.6634,,,,,,14.9208,17.0348,26.8551,34.1067,23.3206
2016-01-05,17.7215,24.8022,,26.2487,,14.8175,,,,,,14.9199,16.9744,27.2020,34.6470,23.5576
2016-01-04,17.7197,24.7972,,26.2429,,14.8140,,,,,,14.9189,16.9765,27.1472,34.6186,23.6310
2015-12-31,17.7733,25.0635,,26.5715,,15.0263,,,,,,14.9154,16.9549,27.5622,35.2356,24.0952
2015-12-30,17.8066,25.2267,,26.7707,,15.1556,,,,,,14.9146,16.9249,27.8239,35.5126,24.4184
2015-12-29,17.8270,25.3226,,26.8905,,15.2319,,,,,,14.9137,16.9150,28.0236,35.8047,24.4757
2015-12-28,17.7950,25.1691,,26.7015,,15.1101,,,,,,14.9128,16.9799,27.7230,35.4625,24.2816
2015-12-24,17.7991,25.2052,,26.7481,,15.1407,,,,,,14.9093,16.9596,27.7831,35.6084,24.3272
2015-12-23,17.8015,25.2208,,26.7663,,15.1527,,,,,,14.9084,16.9421,27.8272,35.5749,24.3623
2015-12-22,17.7493,24.9775,,26.4695,,14.9611,,,,,,14.9076,16.9607,27.4848,35.0903,23.8679
2015-12-21,17.7238,24.8620,,26.3271,,14.8703,,,,,,14.9067,16.9971,27.2413,34.8034,23.7743
2015-12-18,17.7042,24.7900,,26.2382,,14.8154,,,,,,14.9041,16.9983,27.0266,34.6047,23.8359
2015-12-17,17.7523,25.0078,,26.5052,,14.9855,,,,,,14.9032,16.9751,27.5157,35.0221,24.0177
2015-12-16,17.7924,25.1933,,26.7344,,15.1314,,,,,,14.9023,16.9320,27.9327,35.4711,24.1385
2015-12-15,17.7354,24.9313,,26.4149,,14.9258,,,,,,14.9015,16.9483,27.5310,34.9541,23.6595
2015-12-14,17.7020,24.7801,,26.2270,,14.8061,,,,,,14.9006,16.9775,27.2403,34.5033,23.5322
2015-12-11,17.7020,24.7865,,26.2386,,14.8141,,,,,,14.8979,17.0578,27.1097,34.7214,23.6444
2015-12-10,17.7653,25.0913,,26.6140,,15.0559,,,,,,14.8971,16.9908,27.6422,35.4226,24.0947
2015-12-09,17.7636,25.0851,,26.6039,,15.0503,,,,,,14.8962,17.0194,27.5768,35.3009,24.2056
2015-12-08,17.7814,25.1687,,26.7111,,15.1179,,,,,,14.8953,16.9979,27.7901,35.6688,24.1537
2015-12-07,17.8110,25.3081,,26.8798,,15.2274,,,,,,14.8945,17.0210,27.9701,35.8494,24.5005
2015-12-04,17.8328,25.4292,,27.0340,,15.3271,,,,,,14.8918,16.9757,28.1638,36.3422,24.6329
2015-12-03,17.7783,25.2089,,26.7648,,15.1581,,,,,,14.8910,16.9251,27.5978,35.9447,24.5893
2015-12-02,17.8283,25.4131,,27.0185,,15.3176,,,,,,14.8901,17.0502,27.9991,36.5488,24.6950
2015-12-01,17.8599,25.5537,,27.1931,,15.4284,,,,,,14.8892,17.0617,28.3031,36.9242,24.7760
2015-11-30,17.8224,25.3993,,27.0053,,15.3092,,,,,,14.8883,17.0057,28.0019,36.6689,24.5938
2015-11-27,17.8340,25.4630,,27.0848,,15.3605,,,,,,14.8857,16.9947,28.1307,36.8239,24.6648
2015-11-25,17.8256,25.4286,,27.0425,,15.3332,,,,,,14.8840,16.9893,28.1079,36.7146,24.5782
2015-11-24,17.8185,25.3947,,26.9989,,15.3048,,,,,,14.8831,16.9823,28.1080,36.5184,24.4933
2015-11-23,17.8168,25.3932,,26.9932,,15.3026,,,,,,14.8822,16.9784,28.0729,36.3216,24.6298
2015-11-20,17.8203,25.4212,,27.0248,,15.3242,,,,,,14.8796,16.9706,28.1065,36.2096,24.7805
2015-11-19,17.8109,25.3818,,26.9747,,15.2929,,,,,,14.8788,16.9850,27.9955,36.0458,24.8182
2015-11-18,17.8057,25.3603,,26.9521,,15.2772,,,,,,14.8779,16.9631,28.0252,36.1529,24.6264
2015-11-17,17.7565,25.1452,,26.6859,,15.1082,,,,,,14.8770,16.9654,27.5776,35.5832,24.4762
2015-11-16,17.7517,25.1237,,26.6627,,15.0922,,,,,,14.8762,16.9500,27.6079,35.6648,24.2921
2015-11-13,17.7079,24.9440,,26.4437,,14.9536,,,,,,14.8735,16.9446,27.1978,35.3347,24.1703
2015-11-12,17.7409,25.1013,,26.6357,,15.0774,,,,,,14.8727,16.9148,27.5056,35.5872,24.4020
2015-11-10,17.7892,25.3211,,26.9152,,15.2540,,,,,,14.8709,16.9214,27.9813,36.4986,24.3963
2015-11-09,17.7854,25.3134,,26.9044,,15.2484,,,,,,14.8701,16.9029,27.9314,36.4049,24.4852
2015-11-06,17.8135,25.4481,,27.0725,,15.3558,,,,,,14.8674,16.9101,28.2025,36.7837,24.5943
2015-11-05,17.8237,25.4884,,27.1178,,15.3853,,,,,,14.8666,16.9820,28.2091,36.6897,24.7988
2015-11-04,17.8271,25.5059,,27.1394,,15.3993,,,,,,14.8657,16.9901,28.2352,36.7229,24.8324
2015-11-03,17.8400,25.5667,,27.2123,,15.4466,,,,,,14.8648,17.0029,28.3255,36.7581,24.9851
2015-11-02,17.8342,25.5410,,27.1799,,15.4261,,,,,,14.8640,17.0283,28.2476,36.6665,25.0058
2015-10-30,17.7923,25.3495,,26.9404,,15.2728,,,,,,14.8623,17.0468,27.9162,36.0387,24.8073
2015-10-29,17.8004,25.3916,,26.9922,,15.3058,,,,,,14.8607,17.0266,28.0509,36.0861,24.8048
2015-10-28,17.8172,25.4692,,27.0887,,15.3684,,,,,,14.8599,17.0924,28.0604,36.3551,25.0459
2015-10-27,17.7763,25.2711,,26.8377,,15.2072,,,,,,14.8591,17.1457,27.7293,35.5620,24.8689
2015-10-26,17.7916,25.3561,,26.9447,,15.2774,,,,,,14.8583,17.1230,27.7999,35.8659,25.0794
2015-10-23,17.7924,25.3722,,26.9666,,15.2917,,,,,,14.8558,17.0974,27.8530,35.9641,25.0530
